"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2021","130.00","130.99","133.00","127.71","95.80K","-0.23%"
"12/21/2021","130.30","131.65","134.00","130.00","63.50K","-0.99%"
"12/20/2021","131.60","131.00","133.50","131.00","6.70K","0.08%"
"12/17/2021","131.50","131.49","131.90","130.50","20.30K","0.67%"
"12/16/2021","130.62","134.00","134.00","130.62","22.10K","-0.37%"
"12/15/2021","131.10","133.00","136.80","130.25","117.80K","1.71%"
"12/14/2021","128.90","131.00","133.20","128.00","34.30K","-2.72%"
"12/13/2021","132.50","131.05","132.50","129.50","13.80K","-0.38%"
"12/10/2021","133.00","132.50","138.20","130.00","232.60K","-2.91%"
"12/09/2021","136.99","134.00","136.99","132.00","11.70K","1.06%"
"12/08/2021","135.55","138.50","138.50","134.10","2.80K","-1.13%"
"12/07/2021","137.10","135.00","137.10","135.00","2.90K","0.44%"
"12/06/2021","136.50","130.11","136.50","130.11","4.60K","1.11%"
"12/03/2021","135.00","133.00","142.36","127.50","93.70K","0.75%"
"12/02/2021","134.00","140.00","140.00","129.38","52.60K","-4.11%"
"12/01/2021","139.75","140.00","140.05","139.01","9.80K","-0.04%"
"11/30/2021","139.80","142.00","142.00","139.80","5.90K","-1.55%"
"11/29/2021","142.00","139.00","142.90","139.00","27.00K","2.16%"
"11/26/2021","139.00","137.05","139.00","137.05","0.60K","0.71%"
"11/25/2021","138.02","140.10","145.00","136.71","18.40K","-0.74%"
"11/24/2021","139.05","143.00","143.00","139.05","3.70K","-2.18%"
"11/23/2021","142.15","147.00","147.00","142.10","5.60K","-2.62%"
"11/22/2021","145.98","147.97","149.00","143.10","2.60K","1.00%"
"11/19/2021","144.54","145.00","145.40","144.50","56.90K","0.37%"
"11/18/2021","144.00","144.31","144.99","144.00","5.70K","-0.07%"
"11/17/2021","144.10","143.05","145.90","143.05","1.00K","-0.83%"
"11/16/2021","145.30","146.26","146.26","145.30","0.80K","0.90%"
"11/15/2021","144.00","145.00","147.50","144.00","3.70K","-0.07%"
"11/12/2021","144.10","146.00","146.85","143.50","6.40K","-1.30%"
"11/11/2021","146.00","149.90","149.90","145.00","8.50K","-0.10%"
"11/10/2021","146.15","146.79","147.79","145.04","6.50K","-0.03%"
"11/09/2021","146.20","146.30","148.00","146.20","3.70K","-0.91%"
"11/08/2021","147.54","150.95","150.95","147.53","7.00K","-0.38%"
"11/05/2021","148.10","148.88","149.00","148.06","9.20K","-0.10%"
"11/04/2021","148.25","146.17","148.43","146.15","6.30K","0.84%"
"11/03/2021","147.01","148.95","148.95","147.01","4.20K","-1.00%"
"11/02/2021","148.49","148.90","149.80","147.35","31.20K","-0.28%"
"11/01/2021","148.90","147.01","150.00","147.00","30.50K","0.61%"
"10/29/2021","148.00","149.00","150.00","147.30","8.90K","0.00%"
"10/28/2021","148.00","148.00","149.35","148.00","5.00K","-0.35%"
"10/27/2021","148.52","151.99","151.99","148.52","0.90K","-0.26%"
"10/26/2021","148.90","147.57","148.90","147.00","5.60K","1.29%"
"10/25/2021","147.01","148.80","148.80","147.01","1.50K","-0.68%"
"10/22/2021","148.01","147.60","148.01","147.60","1.10K","-1.33%"
"10/21/2021","150.00","148.65","150.44","148.00","29.70K","0.67%"
"10/20/2021","149.00","148.00","150.00","148.00","15.60K","-0.07%"
"10/18/2021","149.10","151.00","151.00","147.50","40.40K","-1.26%"
"10/15/2021","151.00","146.05","151.30","146.05","48.80K","0.00%"
"10/14/2021","151.00","141.50","152.90","141.10","34.70K","4.86%"
"10/13/2021","144.00","146.85","146.85","144.00","1.50K","-0.69%"
"10/12/2021","145.00","148.47","148.47","141.01","14.70K","2.08%"
"10/11/2021","142.05","144.50","144.50","141.10","7.10K","0.04%"
"10/08/2021","142.00","147.40","147.40","142.00","16.10K","-4.05%"
"10/07/2021","148.00","147.00","148.90","147.00","3.80K","0.07%"
"10/06/2021","147.90","148.00","148.01","147.01","64.40K","-0.74%"
"10/05/2021","149.00","149.00","149.75","148.00","16.30K","0.00%"
"10/04/2021","149.00","149.51","151.01","148.50","270.90K","0.65%"
"10/01/2021","148.04","147.55","150.00","145.15","8.20K","-0.64%"
"09/30/2021","149.00","148.00","149.00","143.10","3.90K","-0.27%"
"09/29/2021","149.40","148.25","149.85","148.00","4.30K","0.93%"
"09/28/2021","148.03","148.02","149.90","148.02","4.80K","0.02%"
"09/27/2021","148.00","147.00","148.00","146.71","6.00K","-1.33%"
"09/24/2021","150.00","151.99","151.99","149.00","14.80K","0.64%"
"09/23/2021","149.05","149.38","154.99","146.00","52.10K","0.03%"
"09/22/2021","149.00","144.01","153.00","143.00","48.40K","1.36%"
"09/21/2021","147.00","150.00","150.00","147.00","12.00K","-1.45%"
"09/20/2021","149.16","149.26","150.25","149.16","5.60K","-1.06%"
"09/17/2021","150.76","151.73","151.73","150.52","10.80K","-0.09%"
"09/16/2021","150.90","151.00","152.95","146.25","6.00K","-1.24%"
"09/15/2021","152.80","154.55","154.55","151.00","3.80K","0.53%"
"09/14/2021","152.00","154.88","154.88","152.00","7.10K","-0.98%"
"09/13/2021","153.50","154.00","154.02","153.11","25.50K","-0.27%"
"09/10/2021","153.91","154.00","155.49","153.50","28.40K","0.20%"
"09/09/2021","153.60","154.01","155.15","153.60","85.80K","-0.27%"
"09/08/2021","154.01","155.14","155.30","153.01","53.30K","-0.64%"
"09/07/2021","155.00","155.00","155.50","154.61","40.10K","-0.16%"
"09/06/2021","155.25","155.00","156.99","155.00","7.50K","0.16%"
"09/03/2021","155.00","156.81","160.00","155.00","106.30K","-1.27%"
"09/02/2021","157.00","158.28","158.50","157.00","105.00K","-0.95%"
"09/01/2021","158.50","159.99","161.39","158.00","115.40K","-0.31%"
"08/31/2021","159.00","156.00","163.50","156.00","72.00K","-0.63%"
"08/30/2021","160.01","157.89","161.00","156.00","38.50K","2.57%"
"08/27/2021","156.00","157.00","160.00","153.00","108.20K","-0.70%"
"08/26/2021","157.10","158.82","159.00","157.00","82.60K","-1.19%"
"08/25/2021","159.00","159.11","160.50","158.12","60.80K","-0.63%"
"08/24/2021","160.00","158.21","162.00","158.20","31.30K","0.00%"
"08/23/2021","160.00","159.10","162.25","158.01","30.30K","-0.62%"
"08/20/2021","161.00","160.00","162.00","159.00","21.40K","0.53%"
"08/17/2021","160.15","161.98","162.00","159.00","16.40K","0.41%"
"08/16/2021","159.50","156.01","160.00","156.00","15.00K","0.66%"
"08/13/2021","158.45","160.59","160.59","158.09","4.50K","-0.36%"
"08/12/2021","159.03","162.22","162.22","158.75","8.10K","-0.67%"
"08/11/2021","160.10","159.01","161.00","159.01","49.50K","0.08%"
"08/10/2021","159.98","162.00","162.00","158.00","14.80K","0.62%"
"08/09/2021","159.00","160.52","161.98","159.00","34.70K","-0.63%"
"08/06/2021","160.00","160.50","160.74","159.00","23.80K","-0.28%"
"08/05/2021","160.45","160.50","161.60","159.80","122.10K","0.22%"
"08/04/2021","160.10","162.00","162.40","160.10","37.20K","-1.36%"
"08/03/2021","162.30","161.00","162.45","160.76","53.40K","0.06%"
"08/02/2021","162.20","161.90","162.17","160.50","8.50K","0.88%"
"07/30/2021","160.78","161.50","162.68","160.10","23.40K","-0.14%"
"07/29/2021","161.00","162.31","164.05","160.81","60.50K","-0.61%"
"07/28/2021","161.99","165.99","165.99","161.99","41.20K","-1.23%"
"07/27/2021","164.00","166.39","168.00","164.00","253.40K","-1.08%"
"07/26/2021","165.79","166.89","167.00","164.01","58.30K","-0.34%"
"07/23/2021","166.35","168.99","169.13","163.80","218.30K","0.51%"
"07/19/2021","165.50","164.03","167.40","164.03","98.10K","0.56%"
"07/16/2021","164.58","165.00","165.50","163.80","30.70K","-0.25%"
"07/15/2021","165.00","164.10","165.50","164.10","16.40K","0.30%"
"07/14/2021","164.50","164.53","166.00","164.01","18.10K","-0.87%"
"07/13/2021","165.95","168.40","170.00","164.65","197.40K","0.88%"
"07/12/2021","164.50","165.12","166.00","164.25","20.80K","-0.90%"
"07/09/2021","166.00","168.00","168.60","164.50","48.50K","-1.66%"
"07/08/2021","168.80","165.77","169.00","165.45","164.50K","2.61%"
"07/07/2021","164.50","163.37","165.10","163.37","30.00K","0.00%"
"07/06/2021","164.50","166.99","167.50","164.01","91.90K","-1.76%"
"07/05/2021","167.45","168.00","168.00","166.00","52.00K","0.21%"
"07/02/2021","167.10","169.85","170.50","166.30","125.40K","-0.54%"
"07/01/2021","168.00","166.20","171.00","166.00","180.30K","2.25%"
"06/30/2021","164.30","169.94","169.95","164.00","128.90K","-0.12%"
"06/29/2021","164.50","163.00","166.00","163.00","187.20K","1.54%"
"06/28/2021","162.01","166.98","167.57","162.01","336.00K","-3.45%"
"06/25/2021","167.80","172.32","173.00","167.00","245.90K","-2.44%"
"06/24/2021","172.00","165.00","173.25","164.00","809.70K","5.21%"
"06/23/2021","163.49","165.26","166.49","162.52","101.40K","-0.92%"
"06/22/2021","165.00","167.01","167.01","164.32","130.40K","-0.61%"
"06/21/2021","166.01","167.25","170.50","165.50","269.90K","-0.59%"
"06/18/2021","167.00","164.90","168.99","164.90","130.40K","1.83%"
"06/17/2021","164.00","164.50","166.50","163.50","82.80K","-0.33%"
"06/16/2021","164.55","164.50","165.65","164.30","64.50K","-0.84%"
"06/15/2021","165.95","165.00","168.90","164.20","185.80K","0.58%"
"06/14/2021","165.00","166.89","167.00","163.55","191.70K","0.61%"
"06/11/2021","164.00","167.40","167.40","163.50","69.10K","-1.20%"
"06/10/2021","166.00","164.00","170.00","164.00","243.40K","0.61%"
"06/09/2021","165.00","166.00","166.50","164.00","177.80K","0.24%"
"06/08/2021","164.60","165.50","168.99","162.00","421.40K","-0.06%"
"06/07/2021","164.70","171.50","173.50","164.00","759.70K","-0.80%"
