"Date","Price","Open","High","Low","Vol.","Change %"
"08/17/2022","80.22","80.05","80.45","80.00","1.75M","-0.04%"
"08/16/2022","80.25","80.09","80.85","80.00","2.05M","0.15%"
"08/15/2022","80.13","79.35","80.19","79.00","1.30M","0.98%"
"08/12/2022","79.35","79.00","79.88","78.40","959.33K","0.89%"
"08/11/2022","78.65","80.00","81.00","78.05","1.74M","-1.56%"
"08/10/2022","79.90","80.15","81.00","79.50","1.99M","-0.44%"
"08/05/2022","80.25","80.20","80.60","79.16","1.71M","-0.68%"
"08/04/2022","80.80","80.00","81.47","80.00","1.25M","1.32%"
"08/03/2022","79.75","80.00","80.97","79.60","977.46K","0.31%"
"08/02/2022","79.50","77.00","80.90","76.50","4.25M","2.73%"
"08/01/2022","77.39","78.50","79.30","77.00","2.31M","-2.04%"
"07/29/2022","79.00","79.65","80.00","78.71","3.10M","-1.56%"
"07/28/2022","80.25","84.97","86.50","78.30","8.11M","-4.62%"
"07/27/2022","84.14","86.44","86.51","83.10","1.96M","-1.75%"
"07/26/2022","85.64","84.80","86.85","84.80","875.06K","-0.29%"
"07/25/2022","85.89","84.49","85.90","83.90","287.55K","1.11%"
"07/22/2022","84.95","83.50","85.00","82.20","1.67M","2.37%"
"07/21/2022","82.98","85.60","86.49","82.12","2.38M","-3.41%"
"07/20/2022","85.91","88.00","88.00","85.51","2.00M","-2.23%"
"07/19/2022","87.87","89.75","90.00","86.75","1.64M","-2.07%"
"07/18/2022","89.73","89.30","90.19","89.30","1.37M","-0.52%"
"07/15/2022","90.20","90.80","90.80","90.00","705.85K","-0.44%"
"07/14/2022","90.60","90.00","91.00","89.50","1.22M","1.23%"
"07/13/2022","89.50","89.60","89.88","88.70","971.26K","-0.56%"
"07/07/2022","90.00","89.20","90.00","87.91","2.40M","1.63%"
"07/06/2022","88.56","89.49","89.49","88.45","1.78M","-0.49%"
"07/05/2022","89.00","89.80","89.97","88.45","1.65M","-1.06%"
"07/04/2022","89.95","90.40","91.00","89.01","636.55K","-0.84%"
"07/01/2022","90.71","90.02","91.65","90.02","1.90M","2.09%"
"06/30/2022","88.85","88.51","89.75","88.25","2.44M","-0.17%"
"06/29/2022","89.00","88.60","89.45","87.75","2.07M","0.51%"
"06/28/2022","88.55","89.50","89.84","88.03","1.14M","-0.58%"
"06/27/2022","89.07","88.90","91.80","88.35","1.05M","0.10%"
"06/24/2022","88.98","91.50","91.70","85.00","3.87M","-3.02%"
"06/23/2022","91.75","91.05","91.93","91.05","1.69M","0.44%"
"06/22/2022","91.35","91.20","92.10","90.99","1.97M","0.22%"
"06/21/2022","91.15","89.10","91.15","89.10","1.30M","2.30%"
"06/20/2022","89.10","89.90","90.06","89.02","675.74K","-0.46%"
"06/17/2022","89.51","89.80","90.20","89.20","1.01M","-0.54%"
"06/16/2022","90.00","88.35","90.50","88.25","1.45M","1.29%"
"06/15/2022","88.85","88.70","89.25","88.25","294.63K","0.40%"
"06/14/2022","88.50","88.50","88.69","87.80","658.49K","0.44%"
"06/13/2022","88.11","89.00","89.10","87.81","730.59K","-0.78%"
"06/10/2022","88.80","88.45","89.00","87.65","464.95K","0.93%"
"06/09/2022","87.98","88.45","89.05","87.65","610.62K","-0.68%"
"06/08/2022","88.58","88.28","88.60","87.52","584.34K","0.97%"
"06/07/2022","87.73","88.40","88.49","87.61","438.59K","-0.14%"
"06/06/2022","87.85","86.65","88.40","86.40","700.94K","0.63%"
"06/03/2022","87.30","88.40","88.40","85.98","1.14M","-1.53%"
"06/02/2022","88.66","89.10","89.65","88.41","1.12M","-1.42%"
"06/01/2022","89.94","86.95","91.75","86.55","4.25M","3.86%"
"05/31/2022","86.60","86.56","87.29","86.01","1.12M","-0.69%"
"05/30/2022","87.20","88.00","88.30","87.05","685.10K","0.13%"
"05/27/2022","87.09","86.50","88.40","86.50","1.75M","0.68%"
"05/26/2022","86.50","84.51","86.50","83.87","2.00M","2.37%"
"05/25/2022","84.50","88.00","88.00","83.03","5.99M","-3.99%"
"05/24/2022","88.01","88.85","89.45","88.01","1.36M","-1.11%"
"05/23/2022","89.00","90.25","90.25","88.92","1.10M","-2.04%"
"05/20/2022","90.85","91.00","91.49","90.65","883.85K","-0.16%"
"05/19/2022","91.00","90.18","91.48","89.86","1.08M","1.09%"
"05/18/2022","90.02","89.20","90.69","88.54","996.45K","1.16%"
"05/17/2022","88.99","88.80","89.39","88.00","4.37M","0.20%"
"05/16/2022","88.81","89.05","89.05","87.15","8.32M","-1.21%"
"05/13/2022","89.90","89.80","90.48","88.50","1.84M","0.45%"
"05/12/2022","89.50","90.98","90.98","88.40","1.99M","-1.65%"
"05/11/2022","91.00","91.51","91.80","89.01","2.68M","-1.17%"
"05/10/2022","92.08","91.81","92.79","91.78","805.51K","0.18%"
"05/09/2022","91.91","94.50","94.50","91.00","2.63M","-2.36%"
"05/06/2022","94.13","94.55","95.25","94.00","733.38K","-0.92%"
"04/28/2022","95.00","95.03","96.09","91.81","2.11M","0.16%"
"04/27/2022","94.85","97.00","97.89","94.25","2.28M","-6.05%"
"04/26/2022","100.96","99.00","102.40","98.81","3.53M","1.88%"
"04/25/2022","99.10","96.99","99.55","96.13","3.33M","3.34%"
"04/22/2022","95.90","97.70","97.70","95.87","1.07M","-1.12%"
"04/21/2022","96.99","96.00","98.33","95.90","3.45M","1.70%"
"04/20/2022","95.37","96.55","96.80","95.00","2.02M","-0.66%"
"04/19/2022","96.00","94.40","96.81","93.96","8.00M","2.24%"
"04/18/2022","93.90","94.00","94.60","93.45","1.22M","-0.37%"
"04/15/2022","94.25","95.00","95.00","94.00","998.16K","-0.26%"
"04/14/2022","94.50","93.50","94.88","93.50","1.17M","0.96%"
"04/13/2022","93.60","93.85","95.10","93.05","3.27M","0.06%"
"04/12/2022","93.54","93.81","94.20","93.00","909.60K","-0.21%"
"04/11/2022","93.74","93.90","94.25","92.40","3.70M","1.34%"
"04/08/2022","92.50","92.02","93.00","91.70","1.62M","0.05%"
"04/07/2022","92.45","93.00","94.25","92.00","1.29M","-0.58%"
"04/06/2022","92.99","92.21","93.95","92.20","2.41M","0.53%"
"04/05/2022","92.50","90.30","92.57","90.30","2.02M","2.21%"
"04/04/2022","90.50","89.60","91.00","89.00","747.89K","-0.23%"
"04/01/2022","90.71","91.07","92.50","90.03","1.96M","-1.16%"
"03/31/2022","91.77","90.70","92.21","90.70","1.42M","0.96%"
"03/30/2022","90.90","91.00","91.40","90.00","517.18K","-0.33%"
"03/29/2022","91.20","91.15","91.60","90.80","1.83M","0.22%"
"03/28/2022","91.00","91.15","91.15","90.00","776.65K","0.01%"
"03/25/2022","90.99","90.15","91.40","90.15","1.92M","0.88%"
"03/24/2022","90.20","89.00","90.40","88.50","1.35M","1.35%"
"03/22/2022","89.00","89.10","89.30","88.52","2.80M","0.68%"
"03/21/2022","88.40","88.99","91.29","88.32","6.47M","-0.23%"
"03/18/2022","88.60","85.70","89.99","85.51","3.72M","2.63%"
"03/17/2022","86.33","86.69","86.79","85.99","530.89K","-0.48%"
"03/16/2022","86.75","87.00","87.35","86.50","614.34K","-0.30%"
"03/15/2022","87.01","87.51","87.65","86.52","962.21K","-0.22%"
"03/14/2022","87.20","86.01","88.95","84.63","3.81M","-2.68%"
"03/11/2022","89.60","89.60","90.23","89.00","2.71M","-0.39%"
"03/10/2022","89.95","89.90","90.80","88.90","2.15M","0.22%"
"03/09/2022","89.75","87.89","89.76","87.89","1.94M","2.01%"
"03/08/2022","87.98","88.40","89.25","87.00","1.48M","-0.31%"
"03/07/2022","88.25","89.98","89.98","86.99","2.25M","-1.62%"
"03/04/2022","89.70","88.40","89.99","88.40","1.21M","1.01%"
"03/03/2022","88.80","88.00","88.80","87.25","537.20K","0.93%"
"03/02/2022","87.98","87.76","88.20","87.51","877.87K","-0.59%"
"03/01/2022","88.50","89.00","89.00","87.80","1.38M","-0.23%"
"02/28/2022","88.70","87.00","89.00","86.66","1.82M","1.76%"
"02/25/2022","87.17","86.00","87.50","86.00","1.67M","1.24%"
"02/24/2022","86.10","85.90","86.65","85.00","2.14M","-0.46%"
"02/23/2022","86.50","86.20","86.70","85.70","895.79K","0.00%"
"02/22/2022","86.50","86.05","87.41","85.10","2.34M","0.19%"
"02/21/2022","86.34","86.05","86.69","86.03","397.99K","-0.60%"
"02/18/2022","86.86","84.85","87.25","84.85","2.87M","2.10%"
"02/17/2022","85.07","83.90","85.10","83.88","1.15M","1.09%"
"02/16/2022","84.15","84.34","84.80","83.71","2.13M","0.01%"
"02/15/2022","84.14","83.61","84.50","83.40","1.52M","0.71%"
"02/14/2022","83.55","83.00","84.20","82.76","3.53M","0.66%"
"02/11/2022","83.00","84.30","84.34","83.00","3.01M","-1.37%"
"02/10/2022","84.15","85.20","86.00","83.75","5.59M","-0.88%"
"02/09/2022","84.90","84.74","85.00","84.63","1.57M","0.25%"
"02/08/2022","84.69","84.00","84.70","83.51","1.22M","0.94%"
"02/07/2022","83.90","84.33","84.50","83.85","826.43K","-0.23%"
"02/04/2022","84.09","83.80","84.85","83.50","2.38M","0.48%"
"02/03/2022","83.69","83.45","84.10","83.11","2.02M","0.83%"
"02/02/2022","83.00","83.28","83.89","83.00","1.02M","-0.20%"
"02/01/2022","83.17","82.50","84.00","82.22","1.91M","1.43%"
"01/31/2022","82.00","81.45","82.88","81.11","1.21M","1.08%"
"01/28/2022","81.12","80.54","81.60","80.50","10.25M","0.77%"
"01/27/2022","80.50","80.40","80.75","80.00","1.08M","0.50%"
"01/26/2022","80.10","80.40","80.60","80.00","982.31K","-0.19%"
"01/25/2022","80.25","80.25","81.00","80.20","1.05M","-0.74%"
"01/24/2022","80.85","79.45","80.81","78.99","956.18K","2.16%"
"01/21/2022","79.14","79.51","79.80","78.95","775.95K","-0.69%"
"01/20/2022","79.69","80.00","80.00","78.80","1.01M","-0.15%"
"01/19/2022","79.81","80.05","80.35","79.60","1.19M","-0.24%"
"01/18/2022","80.00","80.75","80.85","80.00","948.79K","-0.62%"
"01/17/2022","80.50","80.45","80.99","79.90","684.93K","0.00%"
"01/14/2022","80.50","80.80","81.21","80.30","939.35K","-0.16%"
"01/13/2022","80.63","80.20","81.05","80.20","845.81K","0.54%"
"01/12/2022","80.20","79.32","81.25","79.25","1.62M","0.77%"
"01/11/2022","79.59","79.30","79.75","78.47","922.19K","0.72%"
"01/10/2022","79.02","81.45","82.30","78.02","3.81M","-2.80%"
"01/07/2022","81.30","78.80","81.50","78.80","3.32M","3.17%"
"01/06/2022","78.80","77.95","78.99","77.62","1.13M","1.17%"
"01/05/2022","77.89","77.00","77.99","76.50","1.18M","1.53%"
"01/04/2022","76.72","76.44","76.99","76.30","349.18K","0.55%"
"01/03/2022","76.30","76.15","76.50","75.80","336.25K","0.28%"
"12/31/2021","76.09","75.70","76.30","75.51","262.04K","0.45%"
"12/30/2021","75.75","75.60","76.05","75.60","320.17K","-0.16%"
