Date,Price,Open,High,Low,Vol.,Change %
08/03/2022,145.61,143.43,150.75,143.03,35.10K,1.46%
08/02/2022,143.52,142.51,143.97,142.51,5.70K,-0.35%
08/01/2022,144.02,142,144.02,142,11.40K,0.71%
07/29/2022,143,143.98,143.98,141.5,12.60K,0.70%
07/28/2022,142,141.01,142.75,141,14.10K,0.71%
07/27/2022,141,141.01,142.5,140.55,8.90K,0.00%
07/26/2022,141,140.15,141.5,140.15,8.90K,0.00%
07/25/2022,141,141.01,141.25,140.8,8.20K,-1.05%
07/22/2022,142.5,141.05,143.5,138.4,5.80K,1.03%
07/21/2022,141.05,143.5,143.5,140.33,12.00K,-1.33%
07/20/2022,142.95,142.15,143,142,5.20K,-0.03%
07/19/2022,143,145.25,145.25,143,5.40K,-1.54%
07/18/2022,145.24,144.11,145.9,144.1,10.00K,-0.82%
07/15/2022,146.44,146.75,147,146.02,23.10K,-0.35%
07/14/2022,146.96,146.6,147,145.3,20.20K,0.93%
07/13/2022,145.61,146.77,146.77,143.5,40.20K,0.84%
07/07/2022,144.4,143.61,144.49,143.06,4.40K,-0.13%
07/06/2022,144.59,145,145,142.1,6.00K,0.91%
07/05/2022,143.29,144.77,144.77,143.01,11.30K,-0.46%
07/04/2022,143.95,143.5,144.35,141.13,14.70K,-0.31%
07/01/2022,144.4,145,145,143.6,9.30K,-0.15%
06/30/2022,144.61,143.7,145.08,143.7,15.00K,0.76%
06/29/2022,143.52,146,146,143.52,8.40K,-0.40%
06/28/2022,144.1,143.5,145.75,143.5,9.60K,-0.55%
06/27/2022,144.9,143.5,147,143.5,9.80K,0.95%
06/24/2022,143.54,145.11,146.64,143.01,26.30K,-1.82%
06/23/2022,146.2,145,147,144.53,62.90K,0.83%
06/22/2022,144.99,145.5,147,144.6,109.50K,0.00%
06/21/2022,144.99,145,145,143.25,38.00K,0.69%
06/20/2022,144,145.1,145.5,144,33.30K,-0.69%
06/17/2022,145,144.6,147.67,144.6,34.60K,0.69%
06/16/2022,144,144.79,144.79,143.2,4.00K,0.00%
06/15/2022,144,144.89,144.9,143.52,161.40K,0.38%
06/14/2022,143.45,144.97,144.97,143,5.20K,-1.06%
06/13/2022,144.98,144.99,145.45,144,15.70K,0.00%
06/10/2022,144.98,145,145,143,8.40K,0.69%
06/09/2022,143.98,143.9,144.24,142.5,10.80K,0.06%
06/08/2022,143.9,143.11,143.9,143,19.70K,0.63%
06/07/2022,143,144,144,142,46.10K,-0.21%
06/06/2022,143.3,142.5,144.67,140.11,13.90K,0.91%
06/03/2022,142.01,144,144.75,142.01,12.20K,-1.98%
06/02/2022,144.88,143.96,144.88,143.52,5.90K,0.61%
06/01/2022,144,145.9,145.9,143.67,23.60K,-0.07%
05/31/2022,144.1,145.1,145.1,144.1,13.30K,-0.96%
05/30/2022,145.5,146.84,147.84,144.35,13.70K,0.34%
05/27/2022,145,149.2,149.2,144.52,116.80K,-0.68%
05/26/2022,146,143.05,146,143,17.30K,0.17%
05/25/2022,145.75,143.01,145.9,143,4.40K,0.52%
05/24/2022,145,146,146,144,24.30K,0.03%
05/23/2022,144.95,146.5,146.5,144,17.80K,-1.33%
05/20/2022,146.9,146.3,148,146.3,42.70K,1.38%
05/19/2022,144.9,145.49,147,144.9,39.90K,-0.07%
05/18/2022,145,145.5,146,144.01,56.20K,0.35%
05/17/2022,144.5,145.65,145.65,143.1,34.10K,-1.19%
05/16/2022,146.24,148,148,144,17.90K,-0.55%
05/13/2022,147.05,148,149.91,147,8.40K,-0.78%
05/12/2022,148.2,143.03,150,143.03,38.80K,1.51%
05/11/2022,146,148.5,148.5,143,33.70K,-2.67%
05/10/2022,150,145.16,150,145.16,2.10K,0.00%
05/09/2022,150,152,152.11,147,31.60K,-3.16%
05/06/2022,154.9,152,158.9,152,20.30K,0.91%
04/28/2022,153.5,153,154.1,153,10.30K,-0.32%
04/27/2022,154,153,154.5,152.62,15.80K,0.65%
04/26/2022,153,154.1,154.3,152.01,12.00K,-0.46%
04/25/2022,153.7,155.5,155.51,153.61,8.60K,-0.14%
04/22/2022,153.92,154.17,154.29,153.01,9.20K,-0.18%
04/21/2022,154.2,153.66,155,153.6,8.90K,0.41%
04/20/2022,153.57,154.99,155.97,153.5,11.00K,-0.94%
04/19/2022,155.03,154.2,157.2,153.6,154.20K,0.67%
04/18/2022,154,154,155,152,13.20K,-0.64%
04/15/2022,154.99,155.99,156.01,154,34.20K,-0.01%
04/14/2022,155,155.4,155.5,154.9,24.30K,0.00%
04/13/2022,155,154.1,155.98,154.1,24.20K,0.00%
04/12/2022,155,156,157.47,154.3,30.00K,-0.64%
04/11/2022,156,159,159,154,115.20K,2.63%
04/08/2022,152,150.01,152,150.01,13.50K,0.07%
04/07/2022,151.9,155.9,155.9,151.9,22.80K,-2.00%
04/06/2022,155,156.88,156.89,154.5,51.10K,-0.64%
04/05/2022,156,156,158,155.01,138.30K,0.00%
04/04/2022,156,155,156,150.01,18.00K,-0.03%
04/01/2022,156.04,154.1,156.4,154.1,17.30K,-1.71%
03/31/2022,158.75,153.52,158.75,153.5,14.60K,2.49%
03/30/2022,154.9,154.79,154.98,154,7.20K,-0.06%
03/29/2022,155,153.6,155.2,153.6,190.50K,0.98%
03/28/2022,153.5,154.11,155,153.04,34.20K,-1.60%
03/25/2022,156,155.99,156,154.5,57.40K,-0.19%
03/24/2022,156.3,155.16,157.99,155.16,38.30K,-1.08%
03/22/2022,158,157.44,158,157.4,96.20K,0.00%
03/21/2022,158,160.99,160.99,155,174.70K,-0.32%
03/18/2022,158.5,163.33,165,157,32.80K,-3.48%
03/17/2022,164.21,168,168,164.1,13.50K,-1.91%
03/16/2022,167.4,160.25,169,160.25,75.70K,2.83%
03/15/2022,162.8,154.89,162.99,154.1,22.90K,5.20%
03/14/2022,154.75,152.01,154.99,150.05,42.00K,0.16%
03/11/2022,154.5,150.25,154.95,150.25,137.60K,1.30%
03/10/2022,152.52,150,154,149.7,338.20K,1.01%
03/09/2022,151,146.51,152.04,146.51,121.90K,1.96%
