"Date","Price","Open","High","Low","Vol.","Change %"
"06/13/2022","90.70","92.98","92.98","90.09","611.33K","-2.13%"
"06/10/2022","92.67","91.00","93.52","90.65","470.96K","1.76%"
"06/09/2022","91.07","89.00","92.50","88.61","998.10K","2.56%"
"06/08/2022","88.80","89.10","90.19","88.10","385.80K","-0.22%"
"06/07/2022","89.00","89.01","91.00","88.10","331.32K","-0.45%"
"06/06/2022","89.40","87.00","91.48","87.00","508.00K","0.69%"
"06/03/2022","88.79","91.69","91.69","88.50","562.06K","-2.64%"
"06/02/2022","91.20","92.88","92.95","90.14","543.33K","-1.30%"
"06/01/2022","92.40","93.61","96.50","92.11","886.78K","-1.39%"
"05/31/2022","93.70","93.69","94.51","92.80","495.16K","0.11%"
"05/30/2022","93.60","94.20","95.50","93.40","1.09M","-0.49%"
"05/27/2022","94.06","95.90","98.80","91.75","2.55M","0.48%"
"05/26/2022","93.61","87.40","93.61","86.10","2.93M","6.84%"
"05/25/2022","87.62","83.25","88.58","83.31","860.00K","3.69%"
"05/24/2022","84.50","84.50","87.00","84.00","915.40K","-1.08%"
"05/23/2022","85.42","85.51","86.49","83.05","518.10K","-2.68%"
"05/20/2022","87.77","89.49","89.50","87.17","591.06K","-1.17%"
"05/19/2022","88.81","91.45","92.50","88.40","2.15M","-1.77%"
"05/18/2022","90.41","83.60","90.41","82.35","2.03M","7.38%"
"05/17/2022","84.20","83.99","85.40","83.49","372.09K","0.24%"
"05/16/2022","84.00","84.81","87.45","79.50","2.27M","-0.96%"
"05/13/2022","84.81","84.35","86.50","84.00","545.24K","-0.22%"
"05/12/2022","85.00","84.80","86.90","82.35","1.55M","1.20%"
"05/11/2022","83.99","90.58","91.72","83.72","1.86M","-6.99%"
"05/10/2022","90.30","89.01","91.30","87.63","1.47M","1.55%"
"05/09/2022","88.92","96.20","96.21","88.92","1.18M","-7.62%"
"05/06/2022","96.25","99.00","99.00","95.90","512.00K","-2.68%"
"04/28/2022","98.90","98.20","100.00","95.00","1.02M","-0.40%"
"04/27/2022","99.30","100.90","101.70","99.01","379.00K","-2.07%"
"04/26/2022","101.40","103.51","104.48","100.50","522.50K","-2.59%"
"04/25/2022","104.10","105.00","106.85","103.70","1.70M","2.05%"
"04/22/2022","102.01","100.55","104.40","99.55","653.00K","2.01%"
"04/21/2022","100.00","101.50","102.89","98.25","418.00K","-1.62%"
"04/20/2022","101.65","103.99","104.00","100.02","983.50K","-0.34%"
"04/19/2022","102.00","106.70","107.98","100.50","1.60M","-4.23%"
"04/18/2022","106.50","103.50","109.00","101.50","3.16M","3.15%"
"04/15/2022","103.25","106.90","107.50","102.61","987.50K","-2.63%"
"04/14/2022","106.04","109.99","110.97","103.15","4.76M","-1.55%"
"04/13/2022","107.71","107.71","107.71","107.71","208.50K","7.50%"
"04/12/2022","100.20","100.20","100.20","100.20","234.00K","7.50%"
"04/11/2022","93.21","91.00","93.21","90.10","382.77K","7.14%"
"04/08/2022","87.00","84.00","88.16","83.65","933.56K","3.88%"
"04/07/2022","83.75","84.25","84.80","82.90","604.04K","0.67%"
"04/06/2022","83.19","82.80","83.99","81.64","383.79K","1.45%"
"04/05/2022","82.00","82.00","83.65","81.33","345.03K","-0.47%"
"04/04/2022","82.39","83.20","85.35","80.81","1.31M","-4.88%"
"04/01/2022","86.62","85.50","89.00","84.00","1.43M","1.30%"
"03/31/2022","85.51","83.35","86.25","83.00","1.01M","3.02%"
"03/30/2022","83.00","82.83","84.55","80.26","716.11K","-1.69%"
"03/29/2022","84.43","85.00","87.19","84.20","981.61K","1.11%"
"03/28/2022","83.50","81.75","84.00","80.16","553.90K","1.00%"
"03/25/2022","82.67","83.02","83.70","81.52","699.83K","-1.57%"
"03/24/2022","83.99","80.31","85.00","78.26","1.34M","4.60%"
"03/22/2022","80.30","80.60","81.70","80.11","487.09K","-0.45%"
"03/21/2022","80.66","80.50","81.75","79.51","572.01K","0.42%"
"03/18/2022","80.32","83.02","83.03","80.05","924.76K","-6.88%"
"03/17/2022","86.25","89.00","89.40","86.25","509.12K","-2.21%"
"03/16/2022","88.20","88.40","90.00","87.51","742.20K","-0.16%"
"03/15/2022","88.34","85.61","88.40","84.74","786.19K","2.96%"
"03/14/2022","85.80","90.20","90.77","84.80","771.45K","-5.09%"
"03/11/2022","90.40","93.25","93.73","89.25","658.02K","-3.85%"
"03/10/2022","94.02","94.50","94.50","92.10","1.04M","3.43%"
"03/09/2022","90.90","90.50","93.15","89.01","798.20K","0.00%"
"03/08/2022","90.90","92.00","94.75","89.11","1.18M","-1.40%"
"03/07/2022","92.19","97.49","97.49","92.04","1.44M","-7.35%"
"03/04/2022","99.50","100.95","101.43","99.03","726.21K","-0.90%"
